id	institutionCode	collectionCode	ownerInstitutionCode	basisOfRecord	occurrenceID	catalogNumber	individualCount	sex	lifeStage	occurrenceStatus	eventID	eventDate	eventTime	habitat	samplingProtocol	waterBody	country	locality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	scientificNameID	scientificName
IO/SS/DEN/00018	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/DEN/00018	IO/SS/DEN/00018	1	Male	Adult	present	34003	2015-05-22	13:50:00	Benthic	Naturalist dredge	Arabian Sea	India	West off Panaji, Goa	105	105	15.47	73.07			Vinay P. Padate, CMLRE	2021-12-06	Crosnier A. (1986) Crustaces Decapodes: Penaeidae les especes indo-ouest-pacifiques du genre Parapenaeus. In: (J. Forest, editor) Resultats des Campagnes MUSORSTOM, Volume 2. Memoires du Museum national d'Histoire naturelle, Serie A, Zoologie, 133: 303-353.	urn:lsid:marinespecies.org:taxname:210400	Parapenaeus fissurus
IO/SS/DEN/00019	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/DEN/00019	IO/SS/DEN/00019	1	Male	Adult	present	349I01	2016-04-04	09:40:00	Benthic	HSDT (CV)	Bay of Bengal	India	West off Middle Andaman Island	576	576	12.48	92.39	?semidentatus		Vinay P. Padate, CMLRE	2018-04-15	Chan T.-Y., Biju Kumar A. and Yang C.-H. (2017) Photophore counts in the deep-sea commercial shrimp Aristeus alcocki Ramadan, 1938 (Crustacea: Decapoda: Aristeidae), with a revised key to the Indo-West Pacific species of the genus. Zootaxa, 4329 (4): 392-400.	urn:lsid:marinespecies.org:taxname:106807	Aristeus
IO/SS/DEN/00020	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/DEN/00020	IO/SS/DEN/00020	3	Female	Adult	present	349I01	2016-04-04	09:40:00	Benthic	HSDT (CV)	Bay of Bengal	India	West off Middle Andaman Island	576	576	12.48	92.39	?semidentatus		Vinay P. Padate, CMLRE	2018-04-15	Chan T.-Y., Biju Kumar A. and Yang C.-H. (2017) Photophore counts in the deep-sea commercial shrimp Aristeus alcocki Ramadan, 1938 (Crustacea: Decapoda: Aristeidae), with a revised key to the Indo-West Pacific species of the genus. Zootaxa, 4329 (4): 392-400.	urn:lsid:marinespecies.org:taxname:106807	Aristeus
IO/SS/DEN/00021	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/DEN/00021	IO/SS/DEN/00021	2	Male	Adult	present	39214	2019-11-30	16:00:00	Benthic	Chain dredge	Bay of Bengal	India	East off Nagapattinam, Tamil Nadu	56	56	10.79	80.11			Vinay P. Padate, CMLRE	2021-12-06	Crosnier, A. (1994) Crustacea Decapoda : Les?Metapenaeopsis?indo-ouest-pacifiques avec un appareil strudulant (Penaeidae).?In: Crosnier, A. (ed.) R?sultats des Campagnes MUSORSTOM, Volume 12. M?moires du Mus?um national d?Histoire naturelle. Vol. 161, pp. 255-337.	urn:lsid:marinespecies.org:taxname:241291	Metapenaeopsis barbata
IO/SS/DEN/00022	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/DEN/00022	IO/SS/DEN/00022	4	Female	Adult	present	349I03	2016-04-05	12:21:00	Benthic	HSDT (CV)	Andaman Sea	India	West off Tillangchong Island, Nicobars	591	591	8.48	93.43	?semidentatus		Vinay P. Padate, CMLRE	2018-04-15	Chan T.-Y., Biju Kumar A. and Yang C.-H. (2017) Photophore counts in the deep-sea commercial shrimp Aristeus alcocki Ramadan, 1938 (Crustacea: Decapoda: Aristeidae), with a revised key to the Indo-West Pacific species of the genus. Zootaxa, 4329 (4): 392-400.	urn:lsid:marinespecies.org:taxname:106807	Aristeus
IO/SS/DEN/00023	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/DEN/00023	IO/SS/DEN/00023	3	Female	Adult	present	39214	2019-11-30	16:00:00	Benthic	Chain dredge	Bay of Bengal	India	East off Nagapattinam, Tamil Nadu	56	56	10.79	80.11			Vinay P. Padate, CMLRE	2021-12-06	Crosnier, A. (1994) Crustacea Decapoda : Les?Metapenaeopsis?indo-ouest-pacifiques avec un appareil strudulant (Penaeidae).?In: Crosnier, A. (ed.) R?sultats des Campagnes MUSORSTOM, Volume 12. M?moires du Mus?um national d?Histoire naturelle. Vol. 161, pp. 255-337.	urn:lsid:marinespecies.org:taxname:241291	Metapenaeopsis barbata
IO/SS/DEN/00024	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/DEN/00024	IO/SS/DEN/00024	2	Male	Adult	present	292II90	2011-12-13	09:55:00	Benthic	HSDT (CV)	Bay of Bengal	India	Southwest off Katchal Island, Nicobars	395	395	7.75	93.21	?semidentatus		Vinay P. Padate, CMLRE	2021-12-03	Chan T.-Y., Biju Kumar A. and Yang C.-H. (2017) Photophore counts in the deep-sea commercial shrimp Aristeus alcocki Ramadan, 1938 (Crustacea: Decapoda: Aristeidae), with a revised key to the Indo-West Pacific species of the genus. Zootaxa, 4329 (4): 392-400.	urn:lsid:marinespecies.org:taxname:106807	Aristeus
IO/SS/DEN/00025	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/DEN/00025	IO/SS/DEN/00025	1	Male	Adult	present	349II05	2016-04-10	12:05:00	Benthic	HSDT (CV)	Andaman Sea	India	East off Middle Andaman Island	300	300	12.53	93.15	?hextii		Vinay P. Padate, CMLRE	2018-03-25	Alcock A. (1901) A descriptive catalogue of the Indian deep-sea Crustacea Decapoda Macrura and Anomala, in the Indian Museum. Being a revised account of the deep-sea species collected by the Royal Indian Marine Survey Ship Investigator. Calcutta: Trustees of the Indian Museum, iv, 286 pp., plates 1?3.	urn:lsid:marinespecies.org:taxname:106826	Solenocera
IO/SS/DEN/00026	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/DEN/00026	IO/SS/DEN/00026	1	Female	Adult	present	334I13	2015-01-16	11:30:00	Nektonic	HOT model net	Andaman Sea	India	East off Rutland Island, Andamans	838	838	11.38	92.78			Vinay P. Padate, CMLRE	2018-05-30	Vereshchaka A.L. (2000) Revision of the genus Sergia (Decapoda: Dendrobranchiata: Sergestidae): taxonomy and distribution. Galathea Reports, 18: 69-207, plates 2-5.	urn:lsid:marinespecies.org:taxname:377611	Sergia laminata
IO/SS/DEN/00027	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/DEN/00027	IO/SS/DEN/00027	3	Male	Adult	present	37201	2018-02-22	15:30:00	Benthic	HSDT (CV)	Arabian Sea	India	Northwest off Dwarka, Gujarat	72	72	22.49	68.19			Vinay P. Padate, CMLRE	2021-12-03	Chan T.-Y. (1998) Shrimps and Prawns. In: (K.E. Carpenter and V.H. Niem, editors) FAO Species Identification Guide for Fishery Purposes. The Living Marine Resources of the Western Central Pacific. Volume 2. Rome: Food and Agriculture Organization, pp. 851-972.	urn:lsid:marinespecies.org:taxname:220277	Metapenaeopsis stridulans
IO/SS/DEN/00028	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/DEN/00028	IO/SS/DEN/00028	3	Female	Adult	present	292II90	2011-12-13	09:55:00	Benthic	HSDT (CV)	Bay of Bengal	India	Southwest off Katchal Island, Nicobars	395	395	7.75	93.21			Vinay P. Padate, CMLRE	2018-04-15	Chan T.-Y., Biju Kumar A. and Yang C.-H. (2017) Photophore counts in the deep-sea commercial shrimp Aristeus alcocki Ramadan, 1938 (Crustacea: Decapoda: Aristeidae), with a revised key to the Indo-West Pacific species of the genus. Zootaxa, 4329 (4): 392-400.	urn:lsid:marinespecies.org:taxname:220251	Aristeus virilis
IO/SS/DEN/00029	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/DEN/00029	IO/SS/DEN/00029	1	Male	Adult	present	39215	2019-12-03	16:00:00	Benthic	Chain dredge	Arabian Sea	India	South off Kanyakumari, Tamil Nadu	292	292	7.29	77.8			Vinay P. Padate, CMLRE	2021-12-06	Crosnier, A. (1994) Crustacea Decapoda : Les?Metapenaeopsis?indo-ouest-pacifiques avec un appareil strudulant (Penaeidae).?In: Crosnier, A. (ed.) R?sultats des Campagnes MUSORSTOM, Volume 12. M?moires du Mus?um national d?Histoire naturelle. Vol. 161, pp. 255-337.	urn:lsid:marinespecies.org:taxname:377482	Metapenaeopsis coniger
IO/SS/DEN/00030	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/DEN/00030	IO/SS/DEN/00030	8	Female	Adult	present	349II10	2016-04-14	08:00:00	Benthic	HSDT (CV)	Bay of Bengal	India	Southwest off Rutland Island, Andamans	520	520	11.19	92.34			Vinay P. Padate, CMLRE	2018-04-15	Chan T.-Y., Biju Kumar A. and Yang C.-H. (2017) Photophore counts in the deep-sea commercial shrimp Aristeus alcocki Ramadan, 1938 (Crustacea: Decapoda: Aristeidae), with a revised key to the Indo-West Pacific species of the genus. Zootaxa, 4329 (4): 392-400.	urn:lsid:marinespecies.org:taxname:220252	Aristeus alcocki
IO/SS/DEN/00031	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/DEN/00031	IO/SS/DEN/00031	1	Male	Adult	present	37202	2018-02-24	11:09:00	Benthic	HSDT (CV)	Arabian Sea	India	Southwest off Somnath, Gujarat	247	247	20.3	69.39			Vinay P. Padate, CMLRE	2021-12-03	Alcock A. (1901) A descriptive catalogue of the Indian deep-sea Crustacea Decapoda Macrura and Anomala, in the Indian Museum. Being a revised account of the deep-sea species collected by the Royal Indian Marine Survey Ship Investigator. Calcutta: Trustees of the Indian Museum, iv, 286 pp., plates 1?3.	urn:lsid:marinespecies.org:taxname:210424	Solenocera hextii
IO/SS/DEN/00032	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/DEN/00032	IO/SS/DEN/00032	9	Female	Adult	present	37202	2018-02-24	11:09:00	Benthic	HSDT (CV)	Arabian Sea	India	Southwest off Somnath, Gujarat	247	247	20.3	69.39			Vinay P. Padate, CMLRE	2021-12-03	Alcock A. (1901) A descriptive catalogue of the Indian deep-sea Crustacea Decapoda Macrura and Anomala, in the Indian Museum. Being a revised account of the deep-sea species collected by the Royal Indian Marine Survey Ship Investigator. Calcutta: Trustees of the Indian Museum, iv, 286 pp., plates 1?3.	urn:lsid:marinespecies.org:taxname:210424	Solenocera hextii
IO/SS/DEN/00033	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/DEN/00033	IO/SS/DEN/00033	3	Female	Adult	present	29115	2011-11-07	15:05:00	Benthic	HSDT (CV)	Bay of Bengal	India	Southeast off Nagapattinam, Tamil Nadu	676	676	10.73	80.64			Vinay P. Padate, CMLRE	2021-12-03	Chan T.-Y., Biju Kumar A. and Yang C.-H. (2017) Photophore counts in the deep-sea commercial shrimp Aristeus alcocki Ramadan, 1938 (Crustacea: Decapoda: Aristeidae), with a revised key to the Indo-West Pacific species of the genus. Zootaxa, 4329 (4): 392-400.	urn:lsid:marinespecies.org:taxname:107083	Aristeus alcocki
IO/SS/DEN/00034	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/DEN/00034	IO/SS/DEN/00034	2	Male	Adult	present	292I06	2011-11-22	10:15:00	Benthic	HSDT (CV)	Bay of Bengal	India	Southwest off Rutland Island, Andamans	526	526	11.16	92.39	?semidentatus		Vinay P. Padate, CMLRE	2021-12-03	Chan T.-Y., Biju Kumar A. and Yang C.-H. (2017) Photophore counts in the deep-sea commercial shrimp Aristeus alcocki Ramadan, 1938 (Crustacea: Decapoda: Aristeidae), with a revised key to the Indo-West Pacific species of the genus. Zootaxa, 4329 (4): 392-400.	urn:lsid:marinespecies.org:taxname:106807	Aristeus
IO/SS/DEN/00035	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/DEN/00035	IO/SS/DEN/00035	1	Male	Adult	present	292I34	2011-11-27	14:45:00	Benthic	HSDT (CV)	Andaman Sea	India	East off North Andaman Island	299	299	13.22	93.18			Vinay P. Padate, CMLRE	2021-12-03	Alcock A. (1901) A descriptive catalogue of the Indian deep-sea Crustacea Decapoda Macrura and Anomala, in the Indian Museum. Being a revised account of the deep-sea species collected by the Royal Indian Marine Survey Ship Investigator. Calcutta: Trustees of the Indian Museum, iv, 286 pp., plates 1?3.	urn:lsid:marinespecies.org:taxname:210424	Solenocera hextii
IO/SS/DEN/00036	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/DEN/00036	IO/SS/DEN/00036	1	Male	Adult	present	38818	2019-08-16	09:50:00	Benthic	Chain dredge	Andaman Sea	India	South off Great Nicobar Island	56	56	6.65	93.83			Vinay P. Padate, CMLRE	2021-12-07	Crosnier A. (1991) Crustacea Decapoda: Les Metapenaeopsis indo-ouest-pacifiques sans appareil stridulant (Penaeidae). Deuxieme partie. In: (A. Crosnier, editor) Resultats des Campagnes MUSORSTOM, Volume 9. Memoires du Museum national d'Histoire naturelle, Serie A, Zoologie, 152: 155-297.	urn:lsid:marinespecies.org:taxname:220269	Metapenaeopsis hilarula
IO/SS/DEN/00037	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/DEN/00037	IO/SS/DEN/00037	1	Male	Adult	present	39215	2019-12-03	16:00:00	Benthic	Chain dredge	Arabian Sea	India	South off Kanyakumari, Tamil Nadu	292	292	7.29	77.8			Vinay P. Padate, CMLRE	2021-12-06	Crosnier A. (1986) Crustaces Decapodes: Penaeidae les especes indo-ouest-pacifiques du genre Parapenaeus. In: (J. Forest, editor) Resultats des Campagnes MUSORSTOM, Volume 2. Memoires du Museum national d'Histoire naturelle, Serie A, Zoologie, 133: 303-353.	urn:lsid:marinespecies.org:taxname:210401	Parapenaeus investigatoris
IO/SS/DEN/00038	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/DEN/00038	IO/SS/DEN/00038	1	Female	Adult	present	38818	2019-08-16	09:50:00	Benthic	Chain dredge	Andaman Sea	India	South off Great Nicobar Island	56	56	6.65	93.83			Vinay P. Padate, CMLRE	2021-12-07	Crosnier A. (1991) Crustacea Decapoda: Les Metapenaeopsis indo-ouest-pacifiques sans appareil stridulant (Penaeidae). Deuxieme partie. In: (A. Crosnier, editor) Resultats des Campagnes MUSORSTOM, Volume 9. Memoires du Museum national d'Histoire naturelle, Serie A, Zoologie, 152: 155-297.	urn:lsid:marinespecies.org:taxname:220269	Metapenaeopsis hilarula
IO/SS/DEN/00039	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/DEN/00039	IO/SS/DEN/00039	4	Male	Adult	present	37205	2018-02-28	11:52:00	Benthic	HSDT (CV)	Arabian Sea	India	Northwest off Honnavar, Karnataka	957	957	14.39	73.03			Vinay P. Padate, CMLRE	2021-12-03	Alcock A. (1901) A descriptive catalogue of the Indian deep-sea Crustacea Decapoda Macrura and Anomala, in the Indian Museum. Being a revised account of the deep-sea species collected by the Royal Indian Marine Survey Ship Investigator. Calcutta: Trustees of the Indian Museum, iv, 286 pp., plates 1?3.	urn:lsid:marinespecies.org:taxname:240796	Aristaeopsis edwardsiana
IO/SS/DEN/00040	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/DEN/00040	IO/SS/DEN/00040	5	Female	Adult	present	37205	2018-02-28	11:52:00	Benthic	HSDT (CV)	Arabian Sea	India	Northwest off Honnavar, Karnataka	957	957	14.39	73.03			Vinay P. Padate, CMLRE	2021-12-03	Alcock A. (1901) A descriptive catalogue of the Indian deep-sea Crustacea Decapoda Macrura and Anomala, in the Indian Museum. Being a revised account of the deep-sea species collected by the Royal Indian Marine Survey Ship Investigator. Calcutta: Trustees of the Indian Museum, iv, 286 pp., plates 1?3.	urn:lsid:marinespecies.org:taxname:240796	Aristaeopsis edwardsiana
IO/SS/DEN/00041	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/DEN/00041	IO/SS/DEN/00041	8	Female	Adult	present	292II90	2011-12-13	09:55:00	Benthic	HSDT (CV)	Bay of Bengal	India	Southwest off Katchal Island, Nicobars	395	395	7.75	93.21	?semidentatus		Vinay P. Padate, CMLRE	2021-12-03	Chan T.-Y., Biju Kumar A. and Yang C.-H. (2017) Photophore counts in the deep-sea commercial shrimp Aristeus alcocki Ramadan, 1938 (Crustacea: Decapoda: Aristeidae), with a revised key to the Indo-West Pacific species of the genus. Zootaxa, 4329 (4): 392-400.	urn:lsid:marinespecies.org:taxname:106807	Aristeus
IO/SS/DEN/00042	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/DEN/00042	IO/SS/DEN/00042	2	Female	Adult	present	334I16	2015-01-18	09:47:00	Benthic	HOT model net	Bay of Bengal	India	West off North Andaman Island	388	390	13.03	92.17			Vinay P. Padate, CMLRE	2018-04-15	Chan T.-Y., Biju Kumar A. and Yang C.-H. (2017) Photophore counts in the deep-sea commercial shrimp Aristeus alcocki Ramadan, 1938 (Crustacea: Decapoda: Aristeidae), with a revised key to the Indo-West Pacific species of the genus. Zootaxa, 4329 (4): 392-400.	urn:lsid:marinespecies.org:taxname:220251	Aristeus virilis
IO/SS/DEN/00043	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/DEN/00043	IO/SS/DEN/00043	2	Female	Adult	present	292I34	2011-11-27	14:45:00	Benthic	HSDT (CV)	Andaman Sea	India	East off North Andaman Island	299	299	13.22	93.18	?jerryi		Vinay P. Padate, CMLRE	2018-04-15	Perez Farfante I. (1980) Revision of the penaeid shrimp genus Penaeopsis (Crustacea: Decapoda). Fishery Bulletin, 77: 721-763.	urn:lsid:marinespecies.org:taxname:106821	Penaeopsis
IO/SS/DEN/00044	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/DEN/00044	IO/SS/DEN/00044	3	Male	Adult	present	28015	2010-09-17	10:30:00	Benthic	Expo model trawl	Andaman Sea	India	East off Middle Andaman Island	323	323	12.81	93.08	?hextii		Vinay P. Padate, CMLRE	2021-12-03	Alcock A. (1901) A descriptive catalogue of the Indian deep-sea Crustacea Decapoda Macrura and Anomala, in the Indian Museum. Being a revised account of the deep-sea species collected by the Royal Indian Marine Survey Ship Investigator. Calcutta: Trustees of the Indian Museum, iv, 286 pp., plates 1?3.	urn:lsid:marinespecies.org:taxname:106826	Solenocera
IO/SS/DEN/00045	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/DEN/00045	IO/SS/DEN/00045	1	Female	Adult	present	28015	2010-09-17	10:30:00	Benthic	Expo model trawl	Andaman Sea	India	East off Middle Andaman Island	323	323	12.81	93.08	?hextii		Vinay P. Padate, CMLRE	2021-12-03	Alcock A. (1901) A descriptive catalogue of the Indian deep-sea Crustacea Decapoda Macrura and Anomala, in the Indian Museum. Being a revised account of the deep-sea species collected by the Royal Indian Marine Survey Ship Investigator. Calcutta: Trustees of the Indian Museum, iv, 286 pp., plates 1?3.	urn:lsid:marinespecies.org:taxname:106826	Solenocera
IO/SS/DEN/00046	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/DEN/00046	IO/SS/DEN/00046	1	Female	Adult	present	334II07A	2015-01-29	08:17:00	Benthic	HOT model net	Andaman Sea	India	Northwest off Camorta Island, Nicobars	643	643	8.39	93.34			Vinay P. Padate, CMLRE	2018-04-15	Chan T.-Y., Biju Kumar A. and Yang C.-H. (2017) Photophore counts in the deep-sea commercial shrimp Aristeus alcocki Ramadan, 1938 (Crustacea: Decapoda: Aristeidae), with a revised key to the Indo-West Pacific species of the genus. Zootaxa, 4329 (4): 392-400.	urn:lsid:marinespecies.org:taxname:220251	Aristeus virilis
IO/SS/DEN/00047	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/DEN/00047	IO/SS/DEN/00047	3	Male	Adult	present	31601	2013-07-14	16:28:00	Benthic	HSDT (CV)	Arabian Sea	India	Southwest off Trivandrum, Kerala	1032	1078	8.29	76.21			Vinay P. Padate, CMLRE	2021-12-03	Alcock A. (1901) A descriptive catalogue of the Indian deep-sea Crustacea Decapoda Macrura and Anomala, in the Indian Museum. Being a revised account of the deep-sea species collected by the Royal Indian Marine Survey Ship Investigator. Calcutta: Trustees of the Indian Museum, iv, 286 pp., plates 1?3.	urn:lsid:marinespecies.org:taxname:240796	Aristaeopsis edwardsiana
IO/SS/DEN/00048	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/DEN/00048	IO/SS/DEN/00048	11	Female	Adult	present	31601	2013-07-14	16:28:00	Benthic	HSDT (CV)	Arabian Sea	India	Southwest off Trivandrum, Kerala	1032	1078	8.29	76.21			Vinay P. Padate, CMLRE	2021-12-03	Alcock A. (1901) A descriptive catalogue of the Indian deep-sea Crustacea Decapoda Macrura and Anomala, in the Indian Museum. Being a revised account of the deep-sea species collected by the Royal Indian Marine Survey Ship Investigator. Calcutta: Trustees of the Indian Museum, iv, 286 pp., plates 1?3.	urn:lsid:marinespecies.org:taxname:240796	Aristaeopsis edwardsiana
IO/SS/DEN/00049	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/DEN/00049	IO/SS/DEN/00049	1	Male	Adult	present	39804	2020-03-06	14:33:00	Benthic	HSDT (CV)	Bay of Bengal	India	East off Nagapattinam, Tamil Nadu	209	209	10.7	80.27			Vinay P. Padate, CMLRE	2021-12-03	Alcock A. (1901) A descriptive catalogue of the Indian deep-sea Crustacea Decapoda Macrura and Anomala, in the Indian Museum. Being a revised account of the deep-sea species collected by the Royal Indian Marine Survey Ship Investigator. Calcutta: Trustees of the Indian Museum, iv, 286 pp., plates 1?3.	urn:lsid:marinespecies.org:taxname:210424	Solenocera hextii
IO/SS/DEN/00050	CMLRE	voucher specimen collections	CMLRE	PreservedSpecimen	IO/SS/DEN/00050	IO/SS/DEN/00050	2	Female	Adult	present	37201	2018-02-22	15:30:00	Benthic	HSDT (CV)	Arabian Sea	India	Northwest off Dwarka, Gujarat	72	72	22.49	68.19			Vinay P. Padate, CMLRE	2021-12-03	Chan T.-Y. (1998) Shrimps and Prawns. In: (K.E. Carpenter and V.H. Niem, editors) FAO Species Identification Guide for Fishery Purposes. The Living Marine Resources of the Western Central Pacific. Volume 2. Rome: Food and Agriculture Organization, pp. 851-972.	urn:lsid:marinespecies.org:taxname:107112	Penaeus semisulcatus
